Experiment Name,Well Name,Cluster ID,Cluster Area (um^2),Number of Nuclei,Cluster Mean Intenisty,Cluster Perimeter (um),Cluster Convex Hull (um),Cluster Convex Hull to Perimeter Ratio,Cluster Distance from Well Edge (um)
,,,,,,,,,
110520_proxOrg_FFU,G10,26,33209.9614,52,592.4493,1300.0578,952.7322,0.7328,1218.4798
,,,,,,,,,
110520_proxOrg_FFU,G10,27,1700.6883,1,621.833,174.9774,167.3763,0.9566,966.6475
,,,,,,,,,
110520_proxOrg_FFU,G10,28,3275.4795,0,521.8919,277.7284,249.7653,0.8993,213.502
,,,,,,,,,
110520_proxOrg_FFU,G10,29,1633.4356,3,557.4667,164.5609,158.9169,0.9657,1099.5516
,,,,,,,,,
110520_proxOrg_FFU,G10,30,6166.811,4,594.3348,394.763,346.446,0.8776,21.141
,,,,,,,,,
110520_proxOrg_FFU,G10,31,966.826,1,929.9115,120.2382,116.9589,0.9727,118.7476
,,,,,,,,,
110520_proxOrg_FFU,G10,32,2043.4085,4,832.8049,192.6856,185.6683,0.9636,31.4117
,,,,,,,,,
110520_proxOrg_FFU,G10,33,36254.0913,28,623.9709,1484.8134,957.6341,0.645,111.5701
,,,,,,,,,
110520_proxOrg_FFU,G10,34,2308.1155,0,573.224,224.1308,203.5808,0.9083,828.5139
,,,,,,,,,
110520_proxOrg_FFU,G10,35,1449.97,1,614.3792,150.7935,144.5712,0.9587,907.2462
,,,,,,,,,
110520_proxOrg_FFU,G10,36,21417.0517,22,623.3792,1075.0371,686.6572,0.6387,795.7021
,,,,,,,,,
110520_proxOrg_FFU,G10,37,1427.9111,0,579.9491,167.8941,160.6974,0.9571,786.8686
,,,,,,,,,
110520_proxOrg_FFU,G10,38,29071.4943,25,587.7676,1144.2072,722.7941,0.6317,95.361
,,,,,,,,,
110520_proxOrg_FFU,G10,39,726.8681,1,529.6699,101.9223,99.7993,0.9792,15.3117
,,,,,,,,,
110520_proxOrg_FFU,G10,40,570.8416,2,511.6437,122.534,116.9855,0.9547,5.765
,,,,,,,,,
110520_proxOrg_FFU,G10,41,3068.3409,5,615.1264,319.4858,284.2374,0.8897,15.1731
,,,,,,,,,
110520_proxOrg_FFU,G10,42,1138.4551,2,701.8464,139.5303,137.1506,0.9829,10.1105
,,,,,,,,,
110520_proxOrg_FFU,G10,43,8443.1832,12,693.5391,537.0367,411.9541,0.7671,258.4855
,,,,,,,,,
110520_proxOrg_FFU,G11,1,1090.0331,2,740.7981,134.4048,130.9777,0.9745,76.0034
,,,,,,,,,
110520_proxOrg_FFU,G11,2,35773.6374,54,636.1556,1228.2611,866.8989,0.7058,247.1887
,,,,,,,,,
110520_proxOrg_FFU,G11,3,1346.6697,1,659.0855,160.5591,155.1512,0.9663,192.142
,,,,,,,,,
110520_proxOrg_FFU,G11,4,7355.8402,11,710.8787,447.2243,407.7908,0.9118,98.3366
,,,,,,,,,
110520_proxOrg_FFU,G11,5,1383.7932,1,558.0587,183.3497,171.7766,0.9369,355.432
,,,,,,,,,
110520_proxOrg_FFU,G11,6,736.5525,1,524.4529,138.5235,126.1339,0.9106,144.3477
,,,,,,,,,
110520_proxOrg_FFU,G11,7,740.3186,5,583.3169,116.8745,111.0099,0.9498,238.051
,,,,,,,,,
110520_proxOrg_FFU,G11,8,4483.3394,5,657.8556,460.1704,326.3052,0.7091,38.4622
,,,,,,,,,
110520_proxOrg_FFU,G11,9,3318.5212,2,575.3192,260.8364,238.009,0.9125,65.544
,,,,,,,,,
110520_proxOrg_FFU,G11,10,37953.1656,36,609.1704,1050.037,820.5593,0.7815,119.9116
,,,,,,,,,
110520_proxOrg_FFU,G11,11,22960.0995,26,607.7298,1271.4855,819.3305,0.6444,159.3843
,,,,,,,,,
110520_proxOrg_FFU,G11,12,2770.2766,2,677.9573,231.9081,214.9206,0.9267,20.0359
,,,,,,,,,
110520_proxOrg_FFU,G11,13,5302.7473,10,696.4238,364.8765,326.1427,0.8938,143.6993
,,,,,,,,,
110520_proxOrg_FFU,G11,14,583.2161,1,780.2417,88.793,88.1328,0.9926,53.6224
,,,,,,,,,
110520_proxOrg_FFU,G11,15,3489.0743,3,571.5428,274.9598,261.8322,0.9523,260.7047
,,,,,,,,,
110520_proxOrg_FFU,G11,16,2916.0806,5,585.6277,235.5541,217.3048,0.9225,22.2527
,,,,,,,,,
110520_proxOrg_FFU,G11,17,2368.912,1,546.566,204.6301,195.0497,0.9532,348.0414
,,,,,,,,,
110520_proxOrg_FFU,G11,18,29716.0449,25,583.0463,1225.5967,851.3196,0.6946,202.3265
,,,,,,,,,
110520_proxOrg_FFU,G11,19,1034.6168,3,523.0993,211.9041,163.9082,0.7735,95.4545
,,,,,,,,,
110520_proxOrg_FFU,G11,20,277.0815,0,557.4291,76.4188,76.0607,0.9953,5.4378
,,,,,,,,,
110520_proxOrg_FFU,G11,21,1071.7403,1,540.0387,135.4421,132.5441,0.9786,352.4866
,,,,,,,,,
110520_proxOrg_FFU,G11,22,2626.0866,6,610.6187,213.2542,205.4234,0.9633,82.1519
,,,,,,,,,
110520_proxOrg_FFU,G11,23,1772.2453,3,524.4426,283.7134,213.7766,0.7535,123.6489
,,,,,,,,,
110520_proxOrg_FFU,G11,24,5763.8324,10,531.6374,387.962,327.8136,0.845,133.9265
,,,,,,,,,
110520_proxOrg_FFU,G11,25,40913.364,49,603.8663,1549.8522,896.6561,0.5785,206.4178
,,,,,,,,,
110520_proxOrg_FFU,G11,26,1437.0574,1,592.678,152.7944,146.8609,0.9612,76.3385
,,,,,,,,,
110520_proxOrg_FFU,G11,27,2795.5636,3,639.48,242.7595,229.2123,0.9442,426.5806
,,,,,,,,,
110520_proxOrg_FFU,G11,28,2972.0349,3,668.744,268.4231,246.4722,0.9182,268.027
,,,,,,,,,
110520_proxOrg_FFU,G11,29,1961.0911,1,545.1221,168.2806,162.8289,0.9676,173.3259
,,,,,,,,,
110520_proxOrg_FFU,G11,30,13887.4303,12,571.1924,907.3947,671.4261,0.7399,172.8729
,,,,,,,,,
110520_proxOrg_FFU,G11,31,5021.3617,2,555.5162,315.0722,285.2092,0.9052,222.2322
,,,,,,,,,
110520_proxOrg_FFU,G11,32,56172.751,60,571.3161,2215.9365,1162.9126,0.5248,108.8176
,,,,,,,,,
110520_proxOrg_FFU,G11,33,1035.6928,1,550.174,166.5313,154.6017,0.9284,123.3367
,,,,,,,,,
110520_proxOrg_FFU,G11,34,42.5038,0,553.6835,26.2586,27.2911,1.0393,2.3305
,,,,,,,,,
110520_proxOrg_FFU,G11,35,23521.7947,35,591.6424,1086.4171,680.6667,0.6265,110.7029
,,,,,,,,,
110520_proxOrg_FFU,G11,36,321.7373,0,550.6338,81.6054,81.6377,1.0004,5.695
,,,,,,,,,
110520_proxOrg_FFU,G11,37,3528.3499,3,560.7618,269.1171,233.6376,0.8682,31.7347
,,,,,,,,,
110520_proxOrg_FFU,G11,38,36509.6519,43,598.1529,1679.6653,925.0264,0.5507,674.7416
,,,,,,,,,
110520_proxOrg_FFU,G11,39,13767.9894,21,638.9178,713.8676,541.8044,0.759,444.7474
,,,,,,,,,
110520_proxOrg_FFU,G11,40,1758.7947,5,595.4586,181.3488,170.629,0.9409,427.3815
,,,,,,,,,
110520_proxOrg_FFU,G11,41,2701.4097,6,632.0886,222.5596,207.4339,0.932,620.7113
,,,,,,,,,
110520_proxOrg_FFU,G11,42,15014.5869,26,644.8533,868.7188,589.8416,0.679,46.0091
,,,,,,,,,
110520_proxOrg_FFU,G11,43,4211.6382,4,604.6603,291.7908,275.2469,0.9433,21.0394
,,,,,,,,,
110520_proxOrg_FFU,G11,44,75849.8388,129,562.7389,1884.2113,1217.6089,0.6462,151.9934
,,,,,,,,,
110520_proxOrg_FFU,G11,45,3374.4756,3,648.2913,232.8286,223.9168,0.9617,277.6684
,,,,,,,,,
110520_proxOrg_FFU,G11,46,16910.0393,37,626.0394,794.4052,574.8439,0.7236,176.9073
,,,,,,,,,
110520_proxOrg_FFU,G11,47,600.4328,0,653.4041,90.6897,89.6072,0.9881,211.6932
,,,,,,,,,
110520_proxOrg_FFU,G12,1,1728.1275,2,702.4346,191.2492,180.9311,0.946,31.8973
,,,,,,,,,
110520_proxOrg_FFU,G12,2,1871.7794,1,740.8063,216.1882,202.6708,0.9375,169.9784
,,,,,,,,,
110520_proxOrg_FFU,G12,3,3203.9225,2,671.351,242.8027,231.9421,0.9553,959.7405
,,,,,,,,,
110520_proxOrg_FFU,G12,4,19207.3943,23,629.8693,888.2626,598.4094,0.6737,923.2272
,,,,,,,,,
110520_proxOrg_FFU,G12,5,2704.0998,2,587.3593,217.6857,207.3087,0.9523,838.6207
,,,,,,,,,
110520_proxOrg_FFU,G12,6,577.2979,2,654.1128,94.9127,93.4413,0.9845,234.8152
,,,,,,,,,
110520_proxOrg_FFU,G12,7,15815.164,24,639.4386,770.8289,564.4315,0.7322,195.1759
,,,,,,,,,
110520_proxOrg_FFU,G12,8,3889.9009,1,605.3827,306.5956,279.2769,0.9109,109.6386
,,,,,,,,,
110520_proxOrg_FFU,G12,9,693.5107,3,755.9022,98.6323,96.5172,0.9786,202.6578
,,,,,,,,,
110520_proxOrg_FFU,G12,10,9089.8859,7,715.1442,422.3717,398.3669,0.9432,1038.2046
,,,,,,,,,
110520_proxOrg_FFU,G12,11,3549.3328,4,532.0802,292.251,261.4998,0.8948,30.2541
,,,,,,,,,
110520_proxOrg_FFU,G12,12,3028.5272,5,637.1281,297.4808,262.6535,0.8829,971.7871
,,,,,,,,,
110520_proxOrg_FFU,G12,13,9902.8375,12,649.7582,536.7113,439.6718,0.8192,876.48
,,,,,,,,,
110520_proxOrg_FFU,G12,14,803.2672,1,725.0027,113.7625,110.5023,0.9713,932.1491
,,,,,,,,,
110520_proxOrg_FFU,G12,15,859.7596,2,693.4712,112.7989,109.9326,0.9746,957.4583
,,,,,,,,,
110520_proxOrg_FFU,G12,16,2953.7422,5,542.5357,472.0106,383.1101,0.8117,10.4325
,,,,,,,,,
110520_proxOrg_FFU,G12,17,3464.8633,5,687.8193,243.0544,230.3794,0.9479,78.4739
,,,,,,,,,
110520_proxOrg_FFU,G12,18,4331.6171,6,609.9694,404.4244,345.3511,0.8539,15.8887
,,,,,,,,,
110520_proxOrg_FFU,G12,19,114933.389,169,560.2852,2971.6836,1510.7894,0.5084,206.2697
,,,,,,,,,
110520_proxOrg_FFU,G12,20,692.9727,2,594.7096,154.7953,147.6308,0.9537,5.2085
,,,,,,,,,
110520_proxOrg_FFU,G12,21,408.8969,1,589.925,80.6418,80.3635,0.9965,6.5629
,,,,,,,,,
110520_proxOrg_FFU,G12,22,1382.7172,0,512.7922,175.6587,166.606,0.9485,38.1718
,,,,,,,,,
110520_proxOrg_FFU,H01,1,11976.3753,21,705.835,586.7978,484.928,0.8264,155.8835
,,,,,,,,,
110520_proxOrg_FFU,H01,2,1102.4076,2,1127.5583,123.1722,120.122,0.9752,103.2239
,,,,,,,,,
110520_proxOrg_FFU,H01,3,2547.5354,0,689.2008,193.6492,186.1812,0.9614,44.1898
,,,,,,,,,
110520_proxOrg_FFU,H01,4,19.3688,0,513.5833,27.7993,28.3568,1.0201,1.2021
,,,,,,,,,
110520_proxOrg_FFU,H01,5,9860.3338,18,641.9412,659.0852,577.2081,0.8758,29.7629
,,,,,,,,,
110520_proxOrg_FFU,H01,6,1389.7115,1,772.6744,178.875,162.9326,0.9109,1041.4364
,,,,,,,,,
110520_proxOrg_FFU,H01,7,835.5486,0,524.4926,135.7675,128.6461,0.9475,291.4092
,,,,,,,,,
110520_proxOrg_FFU,H01,8,30554.8216,48,592.6119,1227.4018,818.5467,0.6669,893.1757
,,,,,,,,,
110520_proxOrg_FFU,H01,9,2314.0337,0,530.455,179.2309,174.2601,0.9723,101.487
,,,,,,,,,
110520_proxOrg_FFU,H01,10,1302.0138,2,542.2496,203.6055,169.4784,0.8324,176.4247
,,,,,,,,,
110520_proxOrg_FFU,H01,11,15336.3242,28,640.8112,864.2135,601.3251,0.6958,47.9459
,,,,,,,,,
110520_proxOrg_FFU,H01,12,17472.8106,11,614.6897,912.2738,686.1618,0.7521,225.7956
,,,,,,,,,
110520_proxOrg_FFU,H01,13,1338.5994,1,589.17,150.7503,146.3871,0.9711,539.0623
,,,,,,,,,
110520_proxOrg_FFU,H01,14,17864.4908,23,627.8207,926.7785,637.7235,0.6881,629.3015
,,,,,,,,,
110520_proxOrg_FFU,H01,15,3712.3535,4,608.3526,416.2825,334.5689,0.8037,460.7318
,,,,,,,,,
110520_proxOrg_FFU,H01,16,819.9459,2,561.9016,114.5481,111.5764,0.9741,344.0574
,,,,,,,,,
110520_proxOrg_FFU,H01,17,80788.883,142,573.5032,2541.7304,1251.1876,0.4923,241.902
,,,,,,,,,
110520_proxOrg_FFU,H01,18,135.0436,0,540.1195,47.0483,47.9288,1.0187,4.8306
,,,,,,,,,
110520_proxOrg_FFU,H01,19,1675.9393,0,529.0327,187.5727,172.8593,0.9216,510.8577
,,,,,,,,,
110520_proxOrg_FFU,H01,20,539.6363,1,767.0877,85.681,84.7819,0.9895,462.9751
,,,,,,,,,
110520_proxOrg_FFU,H01,21,2395.8131,3,629.1051,206.8217,198.1984,0.9583,163.4671
,,,,,,,,,
110520_proxOrg_FFU,H01,22,14898.3741,24,621.2048,676.5418,560.0332,0.8278,429.1354
,,,,,,,,,
110520_proxOrg_FFU,H01,23,611.1933,1,615.6981,98.4543,96.0237,0.9753,108.3747
,,,,,,,,,
110520_proxOrg_FFU,H01,24,9066.751,17,650.3637,492.2843,402.9741,0.8186,108.002
,,,,,,,,,
110520_proxOrg_FFU,H01,25,1950.3307,2,645.1617,179.4089,171.7837,0.9575,431.9397
,,,,,,,,,
110520_proxOrg_FFU,H01,26,986.1948,1,730.7752,123.4976,119.0991,0.9644,20.2042
,,,,,,,,,
110520_proxOrg_FFU,H01,27,303.4445,0,643.6383,72.8771,72.5662,0.9957,10.295
,,,,,,,,,
110520_proxOrg_FFU,H02,1,6952.8615,8,574.3501,352.6371,322.036,0.9132,31.2329
,,,,,,,,,
110520_proxOrg_FFU,H02,2,9576.258,6,589.3066,778.5325,500.9569,0.6435,156.1845
,,,,,,,,,
110520_proxOrg_FFU,H02,3,19564.6411,23,636.258,1119.1692,797.4964,0.7126,355.0853
,,,,,,,,,
110520_proxOrg_FFU,H02,4,2228.4882,2,666.3764,195.2637,187.7045,0.9613,462.2877
,,,,,,,,,
110520_proxOrg_FFU,H02,5,565.9994,0,527.097,109.2573,105.8705,0.969,268.8843
,,,,,,,,,
110520_proxOrg_FFU,H02,6,6147.4422,6,584.7967,567.1929,395.9448,0.6981,521.955
,,,,,,,,,
110520_proxOrg_FFU,H02,7,1420.3787,1,645.2409,153.9792,148.6069,0.9651,284.0779
,,,,,,,,,
110520_proxOrg_FFU,H02,8,1059.9038,1,680.6563,141.7092,135.5995,0.9569,165.6101
,,,,,,,,,
110520_proxOrg_FFU,H02,9,641.8605,2,544.4107,103.2113,99.3972,0.963,516.4017
,,,,,,,,,
110520_proxOrg_FFU,H02,10,23227.4966,42,643.6572,879.8039,637.7013,0.7248,533.5688
,,,,,,,,,
110520_proxOrg_FFU,H02,11,1925.0436,1,637.0864,183.7794,178.4517,0.971,97.9115
,,,,,,,,,
110520_proxOrg_FFU,H02,12,2352.2333,4,824.7724,247.8851,210.4296,0.8489,199.6627
,,,,,,,,,
110520_proxOrg_FFU,H02,13,4225.0887,6,666.9095,350.1759,331.2522,0.946,662.8497
,,,,,,,,,
110520_proxOrg_FFU,H02,14,1281.031,0,519.3835,213.033,201.8451,0.9475,116.7131
,,,,,,,,,
110520_proxOrg_FFU,H02,15,17904.3044,25,704.0266,800.2247,675.7273,0.8444,43.1079
,,,,,,,,,
110520_proxOrg_FFU,H02,16,37798.2152,85,645.0788,1509.8872,898.442,0.595,320.1048
,,,,,,,,,
110520_proxOrg_FFU,H02,17,5314.5838,9,651.5131,339.3298,308.0794,0.9079,108.3002
,,,,,,,,,
110520_proxOrg_FFU,H02,18,4595.7861,0,641.5516,288.5314,271.0899,0.9396,323.1328
,,,,,,,,,
110520_proxOrg_FFU,H02,19,669.8377,1,882.6554,95.95,95.0084,0.9902,316.5417
,,,,,,,,,
110520_proxOrg_FFU,H02,20,2881.6472,4,596.4009,273.0452,249.5452,0.9139,375.4932
,,,,,,,,,
110520_proxOrg_FFU,H02,21,2122.4978,5,751.1888,175.7935,170.2239,0.9683,241.1883
,,,,,,,,,
110520_proxOrg_FFU,H02,22,606.8891,0,571.6223,92.9423,91.1938,0.9812,790.6921
,,,,,,,,,
110520_proxOrg_FFU,H02,23,1091.6471,0,671.7112,134.1225,131.114,0.9776,18.2047
,,,,,,,,,
110520_proxOrg_FFU,H02,24,3701.5931,1,517.6437,307.872,296.8939,0.9643,25.8399
,,,,,,,,,
110520_proxOrg_FFU,H02,25,32737.0398,37,608.5711,1564.8908,927.5383,0.5927,382.3264
,,,,,,,,,
110520_proxOrg_FFU,H02,26,5108.5213,9,690.5177,323.1928,287.083,0.8883,185.2256
,,,,,,,,,
110520_proxOrg_FFU,H03,1,880.2044,1,625.2592,123.7798,120.7947,0.9759,64.6037
,,,,,,,,,
110520_proxOrg_FFU,H03,2,19608.2209,25,625.8895,837.1261,616.4893,0.7364,137.1492
,,,,,,,,,
110520_proxOrg_FFU,H03,3,9151.7585,11,692.0532,740.5379,520.439,0.7028,65.546
,,,,,,,,,
110520_proxOrg_FFU,H03,4,1597.9261,1,622.3714,221.8477,194.3162,0.8759,148.8225
,,,,,,,,,
110520_proxOrg_FFU,H03,5,2171.9958,6,703.4813,203.4886,191.8538,0.9428,192.5752
,,,,,,,,,
110520_proxOrg_FFU,H03,6,3549.8708,5,657.2434,299.0089,266.5385,0.8914,110.2216
,,,,,,,,,
110520_proxOrg_FFU,H03,7,19407.0006,23,608.2709,1000.8225,802.2377,0.8016,36.4203
,,,,,,,,,
110520_proxOrg_FFU,H03,8,10941.7585,20,709.6574,582.5011,479.0894,0.8225,661.1819
,,,,,,,,,
110520_proxOrg_FFU,H03,9,20336.165,30,709.7992,1038.4179,837.3428,0.8064,54.7327
,,,,,,,,,
110520_proxOrg_FFU,H03,10,16998.275,37,609.2964,981.3092,658.9797,0.6715,73.6078
,,,,,,,,,
110520_proxOrg_FFU,H03,11,1079.8107,1,561.3717,143.7839,137.9097,0.9591,72.4056
,,,,,,,,,
110520_proxOrg_FFU,H03,12,5714.8723,8,642.9842,417.2156,362.8812,0.8698,54.0944
,,,,,,,,,
110520_proxOrg_FFU,H03,13,2676.6607,5,627.0171,281.3438,218.7092,0.7774,135.9211
,,,,,,,,,
110520_proxOrg_FFU,H03,14,2355.4614,3,695.5745,290.4586,262.7861,0.9047,469.8798
,,,,,,,,,
110520_proxOrg_FFU,H03,15,12668.8099,12,672.3566,729.6792,558.0031,0.7647,369.3062
,,,,,,,,,
110520_proxOrg_FFU,H03,16,413.2011,1,664.776,85.2513,85.6344,1.0045,6.7094
,,,,,,,,,
110520_proxOrg_FFU,H03,17,38244.7736,53,677.7816,1230.2494,907.1634,0.7374,430.5147
,,,,,,,,,
110520_proxOrg_FFU,H03,18,12877.5626,14,666.7665,786.2898,629.6461,0.8008,565.607
,,,,,,,,,
110520_proxOrg_FFU,H03,19,6994.8273,16,657.632,501.7677,413.2141,0.8235,42.9314
,,,,,,,,,
110520_proxOrg_FFU,H03,20,7358.5303,14,752.6823,431.7382,386.1451,0.8944,499.3327
,,,,,,,,,
110520_proxOrg_FFU,H03,21,21524.6562,27,609.4551,991.952,672.4683,0.6779,380.5114
,,,,,,,,,
110520_proxOrg_FFU,H03,22,680.5981,1,558.0909,125.2163,116.2886,0.9287,403.3122
,,,,,,,,,
110520_proxOrg_FFU,H03,23,6784.9986,9,725.5509,518.942,397.9436,0.7668,630.7133
,,,,,,,,,
110520_proxOrg_FFU,H03,24,9552.047,7,632.6762,513.3868,437.0241,0.8513,402.8479
,,,,,,,,,
110520_proxOrg_FFU,H03,25,6449.2727,7,643.506,436.4646,355.434,0.8143,51.8993
,,,,,,,,,
110520_proxOrg_FFU,H03,26,3582.1521,7,620.4057,411.7899,351.6775,0.854,146.601
,,,,,,,,,
110520_proxOrg_FFU,H03,27,1094.8753,0,526.4241,176.1927,162.1148,0.9201,345.6469
,,,,,,,,,
110520_proxOrg_FFU,H03,28,588.5963,0,514.1517,111.9396,106.4032,0.9505,207.4434
,,,,,,,,,
110520_proxOrg_FFU,H03,29,1115.8581,1,548.095,150.5418,144.3469,0.9588,187.3171
,,,,,,,,,
110520_proxOrg_FFU,H03,30,37732.5764,52,596.2625,1567.512,995.0695,0.6348,86.8398
,,,,,,,,,
110520_proxOrg_FFU,H03,31,161.9447,0,538.2027,56.7401,57.7712,1.0182,4.1914
,,,,,,,,,
110520_proxOrg_FFU,H04,1,2317.7999,3,654.6548,187.7812,181.7454,0.9679,770.5389
,,,,,,,,,
110520_proxOrg_FFU,H04,2,2658.3679,6,676.7436,242.6679,218.2593,0.8994,248.7614
,,,,,,,,,
110520_proxOrg_FFU,H04,3,516.5014,0,520.051,91.1193,88.9444,0.9761,39.6531
,,,,,,,,,
110520_proxOrg_FFU,H04,4,1086.2669,1,548.8465,129.5436,126.2284,0.9744,239.1652
,,,,,,,,,
110520_proxOrg_FFU,H04,5,1458.5783,6,632.2962,150.3638,145.2109,0.9657,1024.1882
,,,,,,,,,
110520_proxOrg_FFU,H04,6,3854.3914,8,638.3719,359.1254,297.5839,0.8286,985.4979
,,,,,,,,,
110520_proxOrg_FFU,H04,7,1191.7193,1,616.2808,151.7265,147.5668,0.9726,944.185
,,,,,,,,,
110520_proxOrg_FFU,H04,8,1801.2985,1,673.5382,158.6624,153.5307,0.9677,929.9051
,,,,,,,,,
110520_proxOrg_FFU,H04,9,19844.9507,8,683.9385,845.8797,682.6735,0.8071,25.8007
,,,,,,,,,
110520_proxOrg_FFU,H04,10,6237.83,6,777.8944,490.0064,409.5028,0.8357,605.7833
,,,,,,,,,
110520_proxOrg_FFU,H04,11,1468.8007,3,626.6095,182.4293,178.8233,0.9802,10.4651
,,,,,,,,,
110520_proxOrg_FFU,H04,12,22227.3132,49,660.0286,980.5846,655.7085,0.6687,170.3464
,,,,,,,,,
110520_proxOrg_FFU,H04,13,4425.233,2,509.9509,309.5601,290.2453,0.9376,23.8931
,,,,,,,,,
110520_proxOrg_FFU,H04,14,600.9709,0,623.3527,90.6897,89.577,0.9877,176.1823
,,,,,,,,,
110520_proxOrg_FFU,H04,15,1220.2345,1,639.3704,134.1225,130.5284,0.9732,100.2361
,,,,,,,,,
110520_proxOrg_FFU,H04,16,7490.8838,12,563.2922,392.2155,370.5365,0.9447,28.5867
,,,,,,,,,
110520_proxOrg_FFU,H05,1,16586.1499,18,680.2492,1176.2601,736.5979,0.6262,104.2029
,,,,,,,,,
110520_proxOrg_FFU,H05,2,948.5332,1,1095.1208,116.3406,113.1917,0.9729,19.2727
,,,,,,,,,
110520_proxOrg_FFU,H05,3,1380.5651,2,653.0023,143.8144,140.1125,0.9743,26.2375
,,,,,,,,,
110520_proxOrg_FFU,H05,4,1015.248,1,782.2809,120.2382,116.6908,0.9705,154.9823
,,,,,,,,,
110520_proxOrg_FFU,H05,5,1752.3385,0,557.5843,220.0552,203.7667,0.926,47.5847
,,,,,,,,,
110520_proxOrg_FFU,H05,6,544.4785,0,538.0593,101.818,100.1829,0.9839,18.9593
,,,,,,,,,
110520_proxOrg_FFU,H05,7,1339.1374,2,547.0289,151.7265,142.2135,0.9373,220.9415
,,,,,,,,,
110520_proxOrg_FFU,H05,8,1232.071,3,608.9502,137.7684,132.9984,0.9654,203.0289
,,,,,,,,,
110520_proxOrg_FFU,H05,9,1308.4701,1,696.3935,142.2737,138.9537,0.9767,609.1633
,,,,,,,,,
110520_proxOrg_FFU,H05,10,629.486,1,576.9932,94.5873,93.0404,0.9836,525.2072
,,,,,,,,,
110520_proxOrg_FFU,H05,11,3370.7094,5,699.4358,219.2696,212.2116,0.9678,156.6592
,,,,,,,,,
110520_proxOrg_FFU,H05,12,1279.4169,2,751.3537,157.7293,149.8652,0.9501,510.1988
,,,,,,,,,
110520_proxOrg_FFU,H05,13,1322.9967,0,646.9345,143.4279,141.0873,0.9837,14.159
,,,,,,,,,
110520_proxOrg_FFU,H05,14,26265.1702,23,603.4931,1324.5239,840.1332,0.6343,316.3735
,,,,,,,,,
110520_proxOrg_FFU,H05,15,1860.4809,1,669.2215,166.0711,160.347,0.9655,362.8834
,,,,,,,,,
110520_proxOrg_FFU,H05,16,4454.8242,3,545.5155,404.694,340.2496,0.8408,423.2494
,,,,,,,,,
110520_proxOrg_FFU,H05,17,18712.9519,4,614.1164,783.5285,664.4424,0.848,327.1716
,,,,,,,,,
110520_proxOrg_FFU,H05,18,1063.67,0,510.4573,144.2136,137.9456,0.9565,44.7396
,,,,,,,,,
110520_proxOrg_FFU,H05,19,1189.0292,2,576.2041,145.2077,140.7757,0.9695,146.0952
,,,,,,,,,
110520_proxOrg_FFU,H05,20,666.0715,1,564.1389,106.5318,105.5749,0.991,46.9663
,,,,,,,,,
110520_proxOrg_FFU,H05,21,3421.2835,5,742.9445,270.8968,242.0706,0.8936,136.8688
,,,,,,,,,
110520_proxOrg_FFU,H05,22,946.3811,0,555.1342,123.7798,119.4282,0.9648,39.7347
,,,,,,,,,
110520_proxOrg_FFU,H05,23,10764.2112,7,632.7703,459.8018,422.5854,0.9191,30.6246
,,,,,,,,,
110520_proxOrg_FFU,H05,24,20977.4875,30,629.955,1012.1467,706.955,0.6985,141.9657
,,,,,,,,,
110520_proxOrg_FFU,H05,25,1708.7587,2,655.1231,160.6633,154.5231,0.9618,194.5892
,,,,,,,,,
110520_proxOrg_FFU,H05,26,1866.9372,0,580.9539,178.6665,174.2472,0.9753,103.3065
,,,,,,,,,
110520_proxOrg_FFU,H05,27,2.6901,0,541,5.6163,6.9053,1.2295,0.8802
,,,,,,,,,
110520_proxOrg_FFU,H05,28,2796.1016,2,623.1942,252.9801,238.8598,0.9442,25.2409
,,,,,,,,,
110520_proxOrg_FFU,H05,29,3939.9369,4,493.0117,494.776,413.1104,0.8349,16.7733
,,,,,,,,,
110520_proxOrg_FFU,H05,30,645.0887,0,892.6889,93.8016,92.0781,0.9816,169.3973
,,,,,,,,,
110520_proxOrg_FFU,H05,31,769.3718,2,616.4413,103.8189,102.1105,0.9835,505.3108
,,,,,,,,,
110520_proxOrg_FFU,H05,32,719.3357,0,543.1855,109.509,106.8919,0.9761,462.5767
,,,,,,,,,
110520_proxOrg_FFU,H05,33,13533.9497,8,645.536,683.6683,541.9832,0.7928,271.7242
,,,,,,,,,
110520_proxOrg_FFU,H05,34,4219.7085,7,691.762,281.3744,264.7826,0.941,411.9865
,,,,,,,,,
110520_proxOrg_FFU,H05,35,1170.7364,1,777.5216,131.9742,128.1258,0.9708,162.8787
,,,,,,,,,
110520_proxOrg_FFU,H05,36,782.2844,0,562.3343,107.6123,104.6317,0.9723,123.1477
,,,,,,,,,
110520_proxOrg_FFU,H05,37,2187.5985,2,601.195,221.9087,211.9685,0.9552,581.4973
,,,,,,,,,
110520_proxOrg_FFU,H05,38,8517.9683,19,659.2393,706.9623,470.5408,0.6656,455.8463
,,,,,,,,,
110520_proxOrg_FFU,H05,39,16697.5205,39,650.7339,859.9168,567.6892,0.6602,309.7981
,,,,,,,,,
110520_proxOrg_FFU,H05,40,2032.6481,2,738.3923,188.5363,180.085,0.9552,308.1644
,,,,,,,,,
110520_proxOrg_FFU,H05,41,4922.3656,6,842.5238,292.3247,278.0481,0.9512,132.1104
,,,,,,,,,
110520_proxOrg_FFU,H06,1,2645.9934,1,699.0228,243.4841,225.57,0.9264,86.1529
,,,,,,,,,
